URL,Size(Bytes),OutLinks,ContentType
https://www.latimes.com/california/story/2024-06-12/friends-of-general-hospitals-johnny-wactor-demand-justice-in-actors-unsolved-slaying,411761,5,text/html
https://www.latimes.com/california/story/2024-08-05/lapd-probe-of-johnny-wactor-slaying-focuses-on-gang-linked-to-catalytic-converter-thefts,396919,6,text/html
https://www.latimes.com/california/story/2024-08-04/johnny-wactor-fatal-shooting-suspect-getaway-car-description,386752,4,text/html
https://www.latimes.com/california/story/2024-10-18/attempted-murder-charges-south-la-shooting-homeless-bystanders-wounded,389723,5,text/html
https://www.latimes.com/california/story/2024-09-12/suspect-actor-johnny-wactor-killing-pleads-guilty-attempted-robbery,398440,2,text/html
https://www.latimes.com/california/story/2024-05-28/lapd-seeking-fingerprints-video-in-hunt-for-killers-of-actor-johnny-wactor,402212,5,text/html
https://www.latimes.com/california/story/2023-03-22/los-angeles-wants-to-give-catalytic-converter-thieves-jail-time-1-000-in-fines,401572,3,text/html
https://www.latimes.com/california/story/2022-09-07/catalytic-converter-theft-toyota-prius-old,443113,6,text/html
https://www.latimes.com/california/story/2023-03-27/with-thefts-still-high-california-prius-drivers-wait-months-for-new-catalytic-converters,427049,1,text/html
https://www.latimes.com/california/story/2021-03-13/catalytic-converter-thefts-skyrocket-during-pandemic,393380,1,text/html
https://www.latimes.com/california/lhh8egy3zqq-123,271429,0,text/html
https://www.latimes.com/california/story/2024-05-24/police-pressured-him-to-confess-to-a-murder-that-never-happened-now-fontana-will-pay-him-900-000,398818,4,text/html
https://www.latimes.com/california/story/2024-10-17/special-prosecutor-files-charges-against-ex-lapd-officer-in-2015-killing-of-homeless-man,420819,11,text/html
https://www.latimes.com/california/story/2024-08-20/johnny-wactors-accused-killers-tied-to-thefts-in-southern-california-police-say,396926,3,text/html
https://www.latimes.com/california/story/2024-12-11/fresno-toddler-fatally-shoots-mother,406823,5,text/html
https://www.latimes.com/california/story/2024-10-17/antioch-man-killed-mother-and-half-brother-and-left-bodies-in-shared-home-authorities-say,383860,4,text/html
https://www.latimes.com/california/story/2024-11-14/are-there-automated-license-plate-readers-in-your-city-theres-an-open-source-program-for-that,415096,9,text/html
https://www.latimes.com/california/story/2024-10-04/san-fernando-valley-gets-100-automated-license-plate-readers,398331,3,text/html
https://www.latimes.com/environment/story/2024-11-25/if-trump-kills-federal-ev-rebate-newsom-says-california-will-take-care-of-you,364991,4,text/html
https://www.latimes.com/opinion/story/2024-07-23/why-trump-and-the-fossil-fuel-industry-are-lying-to-you-about-electric-cars,410825,6,text/html
https://www.latimes.com/opinion/story/2024-03-18/editorial-whats-behind-californias-high-gas-prices-dont-trust-the-oil-industry-for-answers,413825,7,text/html
https://www.latimes.com/environment/story/2020-08-17/biden-trump-climate-change-policy,408465,8,text/html
https://www.latimes.com/opinion/story/2024-06-20/editorial-climate-change-is-making-more-california-homes-dangerously-hot-its-time-state-laws-caught-up,416064,9,text/html
https://www.latimes.com/opinion/story/2023-09-13/editorial-mayor-karen-bass-venice-dell-delayed,411526,3,text/html
https://www.latimes.com/opinion/story/2024-09-25/mayor-bass-planning-commission-support-affordable-housing-or-protect-single-family-zoning,409610,2,text/html
https://www.latimes.com/homeless-housing/story/2024-12-20/how-fighting-affordable-housing-nearly-bankrupted-one-of-the-wealthiest-towns-in-america,439975,5,text/html
https://www.latimes.com/opinion/story/2023-07-30/editorial-slowing-down-a-homeless-housing-project-in-venice-only-hurts-the-city-of-los-angeles,429392,5,text/html
https://www.latimes.com/homeless-housing/story/2024-12-13/venice-homeless-housing-limbo-coastal-commission,402716,3,text/html
https://www.latimes.com/opinion/la-xpm-2011-dec-24-la-ed-santa-20111224-story.html,375352,1,text/html
https://www.latimes.com/opinion/story/2024-12-25/christmas-carols-children-christianity,380493,1,text/html
https://www.latimes.com/opinion/story/2021-08-05/editorial-homeless-people-on-venice-beach-got-interim-housing-can-this-happen-all-over-the-city,395751,2,text/html
https://www.latimes.com/california/story/2024-11-20/county-audit-finds-lax-accounting-at-l-a-homeless-authority,395695,4,text/html
https://www.latimes.com/homeless-housing/story/2020-03-02/homeless-authority-los-angeles-restructure,396449,3,text/html
https://www.latimes.com/entertainment-arts/story/2025-01-08/eames-house-getty-villa-huntington-gamble-house-museums-fire-updates,437840,11,text/html
https://www.latimes.com/opinion/story/2024-11-19/los-angeles-california-streets-sidewalks-liability-lawsuit-spending,415285,7,text/html
https://www.latimes.com/local/california/la-me-ports-clean-air-20170612-story.html,404039,4,text/html
https://www.latimes.com/california/story/2025-01-08/wildfire-smoke-la-air-quality,416836,4,text/html
https://www.latimes.com/opinion/story/2024-05-13/port-pollution-retreat-south-coast-air-quality-management-district,430632,7,text/html
https://www.latimes.com/california/story/2024-12-02/los-angeles-animal-services-general-manager-steps-down,396253,4,text/html
https://www.latimes.com/opinion/story/2025-01-25/animals-cities-los-angeles-fires-safety,411520,2,text/html
https://www.latimes.com/california/story/2025-01-09/burning-embers-flews-miles-brought-mass-destruction-across-l-a-county,447950,5,text/html
https://www.latimes.com/opinion/story/2022-12-05/editorial-even-l-a-zoo-elephant-billy-should-get-to-retire,407126,4,text/html
https://www.latimes.com/business/story/2024-10-25/4-astronauts-return-to-earth-after-being-delayed-by-boeings-capsule-trouble-and-hurricane-milton,372277,0,text/html
https://www.latimes.com/business/story/2024-08-24/nasa-boeing-spacex-starliner-crew-dragon-international-space-station-musk,408387,8,text/html
https://www.latimes.com/entertainment-arts/tv/story/2023-08-16/nate-berkus-psoriasis-isolating,368440,8,text/html
https://www.latimes.com/california/story/2022-09-30/young-adults-california-alarming-rates-of-anxiety-depression-suicidal-thinking-survey-finds,435794,10,text/html
https://www.latimes.com/lifestyle/story/2024-02-12/the-internet-told-my-dad-ai-obituary-hoax,427699,14,text/html
https://www.latimes.com/lifestyle/story/2023-12-14/how-onlyfans-millionaires-live-and-spend-in-los-angeles,434200,3,text/html
https://www.latimes.com/lifestyle/story/2024-02-07/forma-pilates-la-core-workout-kendall-jenner-haley-bieber-exclusive-liana-levi,358587,4,text/html
https://www.latimes.com/lifestyle/newsletter/2023-08-08/why-do-our-minds-race-when-were-trying-to-sleep-group-therapy,351581,5,text/html
https://www.latimes.com/entertainment/la-et-asmr-videos-20190320-story.html,397929,1,text/html
https://www.latimes.com/opinion/story/2023-01-03/stress-coping-tips-relaxation-biology,418425,5,text/html
https://www.latimes.com/lifestyle/story/2024-02-07/your-favorite-los-angeles-trees,381270,4,text/html
https://www.latimes.com/business/story/2021-01-07/facebook-suspends-trump-account,406157,2,text/html
https://www.latimes.com/business/story/2025-01-07/meta-follows-x-playbook-on-fact-checking-heres-what-it-means-for-you,398677,2,text/html
https://www.latimes.com/business/la-fi-tn-facebook-fake-news-20161215-story.html,385107,6,text/html
https://www.latimes.com/politics/story/2025-01-11/california-tech-leaders-trump,431885,6,text/html
https://www.latimes.com/business/technology/la-fi-tn-zuckerberg-president-20170120-story.html,347852,4,text/html
https://www.latimes.com/politics/story/2024-07-18/trump-describes-near-fatal-assassination-attempt,387386,1,text/html
https://www.latimes.com/world-nation/story/2024-11-08/jan-6-capitol-rioters-cheer-trump-win-expecting-the-pardons-he-promised,410875,6,text/html
https://www.latimes.com/politics/story/2023-06-29/supreme-court-strikes-down-affirmative-action-in-college-admissions,415146,6,text/html
https://www.latimes.com/business/la-fi-women-tech-20150222-story.html,388715,6,text/html
https://www.latimes.com/california/story/2020-12-16/black-lives-matter-protests-george-floyd-coronavirus-covid-2020,397264,10,text/html
https://www.latimes.com/entertainment-arts/business/story/2021-06-16/amazon-studios-diversity-women-poc,388780,6,text/html
https://www.latimes.com/business/story/2024-12-20/starbucks-baristas-in-l-a-and-elsewhere-go-on-strike-over-elusive-contract,387026,1,text/html
https://www.latimes.com/business/story/2024-12-24/170-starbucks-closed-as-result-of-striking-workers,394383,1,text/html
https://www.latimes.com/delos/story/2024-09-20/noche-de-cumbia-hollywood-bowl-the-ford,437001,1,text/html
https://www.latimes.com/delos/story/2024-10-01/jhayco-newest-album-le-clique-vida-rockstar-x-reggaeton,385522,2,text/html
https://www.latimes.com/entertainment-arts/music/story/2022-10-14/las-cafeteras-oaxaca-nury-martinez-la-city-council,424929,14,text/html
https://www.latimes.com/business/story/2023-03-14/meta-to-cut-10-000-jobs-eliminate-5-000-more-vacant-positions,395586,5,text/html
https://www.latimes.com/world-nation/story/2025-01-14/nato-announces-a-new-mission-to-protect-undersea-cables-in-the-baltic-sea-region,390697,2,text/html
https://www.latimes.com/world-nation/story/2024-10-30/metas-third-quarter-profit-surges-35-reflecting-strong-ad-revenue-and-its-ai-push,386178,1,text/html
https://www.latimes.com/world-nation/story/2024-03-04/three-red-sea-underwater-data-cables-have-been-cut-as-houthi-attacks-continue-in-the-vital-waterway,424112,6,text/html
https://www.latimes.com/business/story/2025-01-28/stock-market-today-nvidia-and-other-tech-stocks-win-back-some-of-mondays-sharp-losses,390521,1,text/html
https://www.latimes.com/business/story/2025-01-27/wall-street-sinks-as-investors-weigh-china-challenge-to-us-dominance-in-ai,393495,2,text/html
https://www.latimes.com/world-nation/story/2024-12-10/tulsi-gabbard-trumps-pick-for-intel-chief-faces-questions-on-capitol-hill-amid-syria-fallout,415371,9,text/html
https://www.latimes.com/politics/story/2025-02-20/trump-loyalist-kash-patel-is-confirmed-as-fbi-director-by-the-senate-despite-deep-democratic-doubts,385373,4,text/html
https://www.latimes.com/politics/story/2019-07-28/dan-coats-plans-to-quit-soon-as-us-intelligence-chief,398055,9,text/html
https://www.latimes.com/world-nation/story/2025-02-13/senate-panel-advances-nomination-of-kash-patel-trumps-pick-to-lead-the-fbi,393405,7,text/html
https://www.latimes.com/world-nation/story/2025-01-15/john-ratcliffe-trumps-cia-pick-tells-senate-confirmation-hearing,407968,4,text/html
https://www.latimes.com/world-nation/story/2025-01-20/senate-confirms-marco-rubio-as-secretary-of-state-giving-trump-the-first-member-of-his-cabinet,404924,6,text/html
https://www.latimes.com/world-nation/story/2025-02-24/ex-secret-service-agent-and-conservative-media-personality-dan-bongino-picked-as-fbi-deputy-director,392406,3,text/html
https://www.latimes.com/california/story/2024-05-16/woman-gets-millions-after-getting-dragged-by-self-driving-taxi-in-san-francisco,394401,3,text/html
https://www.latimes.com/california/story/2025-01-04/after-man-tries-to-drive-off-in-a-waymo-company-details-security-measures,396846,3,text/html
https://www.latimes.com/california/story/2024-11-12/robotaxis-open-for-business-in-los-angeles,389170,2,text/html
https://www.latimes.com/business/story/2024-10-11/elon-musk-tesla-robotaxi,416407,6,text/html
https://www.latimes.com/business/story/2024-10-18/tesla-full-self-driving-probe,401128,2,text/html
https://www.latimes.com/california/story/2025-01-02/waymo-man-in-custody-dtla,384333,1,text/html
https://www.latimes.com/politics/live/live-inauguration-updates-president-trump-vance#p=side-by-side-two-friends-watch-trumps-inauguration-from-their-partisan-corners,934807,18,text/html
https://www.latimes.com/archives/la-xpm-1997-jul-08-mn-10678-story.html,393410,0,text/html
https://www.latimes.com/archives/la-xpm-1996-10-27-me-58408-story.html,368934,3,text/html
https://www.latimes.com/politics/la-na-pol-google-search-bias-elections-20190322-story.html,388554,10,text/html
https://www.latimes.com/politics/story/2024-10-16/2024-election-elon-musk-donald-trump,433936,15,text/html
https://www.latimes.com/entertainment-arts/business/story/2025-01-05/brett-ratner-directs-melania-trump-documentary-on-prime-video,409770,10,text/html
https://www.latimes.com/politics/story/2023-05-18/supreme-court-dismisses-challenge-to-legal-shield-that-protects-websites,383974,4,text/html
https://www.latimes.com/business/story/2024-12-13/tech-billionaires-zuckerberg-bezos-and-altman-donate-to-trumps-inauguration,424982,5,text/html
https://www.latimes.com/world-nation/story/2023-10-17/can-new-yorks-mayor-speak-mandarin-no-but-with-ai-hes-making-robocalls-in-multiple-languages,401472,6,text/html
https://www.latimes.com/entertainment-arts/story/2022-05-10/wordle-answer-changed-avoid-fetus-abortion-controversy,385973,6,text/html
https://www.latimes.com/business/story/2024-11-01/column-these-apple-researchers-just-proved-that-ai-bots-cant-think-and-possibly-never-will,438288,4,text/html
https://www.latimes.com/world-nation/story/2020-11-12/trumps-diversity-training-order-faces-lawsuit,394592,3,text/html
https://www.latimes.com/politics/story/2024-08-16/2024-election-trump-news-conference-analysis,407321,10,text/html
https://www.latimes.com/politics/story/2024-12-17/trump-lawsuit-iowa-pollster,415061,7,text/html
https://www.latimes.com/nation/la-na-pol-trump-media-20180729-story.html,393461,4,text/html
https://www.latimes.com/environment/story/2025-01-23/trump-who-withdrawal-bird-flu-infectious-disease,379139,2,text/html
https://www.latimes.com/politics/story/2024-11-08/transgender-americans-trump-election,417083,8,text/html
https://www.latimes.com/business/story/2022-04-20/news-analysis-what-does-elon-musk-know-about-free-speech-or-transparency-or-truth,419046,6,text/html
https://www.latimes.com/politics/story/2025-01-21/california-other-states-sue-to-block-trump-executive-order-on-birthright-citizenship,394922,4,text/html
https://www.latimes.com/california/story/2024-12-11/trump-names-california-republican-harmeet-dhillon-for-top-civil-rights-post,410873,9,text/html
https://www.latimes.com/business/story/2025-01-07/meta-replaces-fact-checking,385992,1,text/html
https://www.latimes.com/world-nation/story/2024-06-26/supreme-court-social-media,394728,5,text/html
https://www.latimes.com/world-nation/story/2024-05-02/ai-chatbots-come-to-meta-more-social-media,417923,6,text/html
https://www.latimes.com/business/story/2025-01-16/ftc-refers-snap-complaint-alleging-its-chatbot-harms-young-users,391148,3,text/html
https://www.latimes.com/business/story/2024-03-20/for-hard-hit-tech-workers-ai-is-a-silver-lining,438879,8,text/html
https://www.latimes.com/business/technology/story/2021-09-05/meet-david-sacks-gavin-newsoms-loudest-critic-in-silicon-valley,398150,16,text/html
https://www.latimes.com/world-nation/story/2025-02-26/emergency-fundraisers-offer-a-lifeline-to-groups-that-lost-foreign-aid,424399,7,text/html
https://www.latimes.com/world-nation/story/2025-02-12/as-doge-hammers-away-at-the-us-government-republicans-stir-with-quiet-objections,381893,0,text/html
https://www.latimes.com/story/2020-12-03/renovated-historic-sears-store-in-santa-monica-returns-to-market-as-offices,425441,4,text/html
https://www.latimes.com/world-nation/story/2025-01-31/us-colleges-returning-to-campus-sexual-assault-rules-created-during-trumps-first-term,403668,2,text/html
https://www.latimes.com/recipe/clementines-butterscotch-brownies,424914,7,text/html
https://www.latimes.com/california/story/2025-02-14/villaraigosa-keeps-netflix-in-divorce-settlement,395803,6,text/html
https://www.latimes.com/california/story/2024-11-11/admission-changes-lausd-honors-program-sparks-debate-academic-equity,433119,6,text/html
https://www.latimes.com/california/story/2024-11-22/lausd-outpaces-state-in-academic-gains-approaching-pre-pandemic-test-scores,420200,6,text/html
https://www.latimes.com/california/story/2024-12-19/principals-just-like-other-working-stiffs-fears-over-workload-security-prompt-move-to-teamsters,408681,8,text/html
https://www.latimes.com/california/story/2025-02-07/california-students-sue-education-dept-musk-loan-data-congress-protest,417998,2,text/html
https://www.latimes.com/politics/story/2025-02-18/federal-judge-wont-immediately-block-elon-musk-or-doge,371496,0,text/html
https://www.latimes.com/california/story/2025-01-31/trump-order-campus-antisemitism-hamas,431468,8,text/html
https://www.latimes.com/california/story/2024-05-01/inside-ucla-pro-palestinian-encampment-on-night-of-violence,441282,8,text/html
https://www.latimes.com/california/story/2024-08-13/judge-orders-ucla-to-give-jewish-students-equal-access-after-pro-palestinian-protests,417276,7,text/html
https://www.latimes.com/california/story/2024-11-01/ucla-usc-encampments-police-commission-reports,456163,8,text/html
https://www.latimes.com/california/story/2025-01-21/ucla-hires-lapd-steve-lurie-after-campus-encampment-protest-violence,414275,5,text/html
https://www.latimes.com/california/story/2025-02-05/uc-regent-jay-suress-brentwood-home-vandalized-pro-palestinian-protesters,407613,3,text/html
https://www.latimes.com/california/story/2024-10-23/ucla-antisemitism-anti-palestinian-reports,446749,8,text/html
https://www.latimes.com/california/story/2024-06-06/jewish-students-lawsuit-ucla-blocked-from-campus,406377,6,text/html
https://www.latimes.com/california/story/2024-08-19/zero-tolerance-at-uc-campuses-in-new-order-banning-encampments-masking-blocking-paths,432968,9,text/html
https://www.latimes.com/california/story/2024-10-11/intense-ucla-policing-draws-scrutiny-as-security-chief-speaks-out-on-protests,424062,8,text/html
https://www.latimes.com/california/story/2024-09-05/after-protests-ucla-aims-to-rebuild-trust-with-free-speech-zones-more-security,410923,10,text/html
https://www.latimes.com/california/story/2024-12-26/health-care-is-newsoms-biggest-unfinished-project-trump-complicates-the-task,441440,5,text/html
https://www.latimes.com/world-nation/story/2025-01-29/trump-white-house-rescinds-order-freezing-federal-grants-after-widespread-confusion,375152,0,text/html
https://www.latimes.com/business/story/2024-12-01/lab-workers-conducting-californias-avian-flu-testing-report-mismanagement-overwork-burnout-amid-outbreak-season,426144,2,text/html
https://www.latimes.com/world-nation/story/2025-02-05/trump-plans-to-bar-transgender-female-athletes-from-competing-in-womens-or-girls-sporting-events,417324,2,text/html
https://www.latimes.com/california/story/2025-01-07/uc-fall-enrollment-show-record-numbers-of-californians,414242,6,text/html
https://www.latimes.com/opinion/story/2025-02-03/corporate-dei-diversity-target-meta,408047,1,text/html
https://www.latimes.com/california/story/2024-02-12/glitches-in-new-fafsa-form-roils-schools-impeding-students-from-filing-for-financial-aid,433742,4,text/html
https://www.latimes.com/local/education/la-me-california-universities-title-ix-20190215-story.html,410003,4,text/html
https://www.latimes.com/local/la-me-sexual-assault-legal-20140608-story.html,407531,3,text/html
https://www.latimes.com/california/story/2024-11-01/chino-valley-schools-lgbtq,457039,10,text/html
https://www.latimes.com/california/story/2021-11-18/uc-slams-door-on-sat-and-all-standardized-admissions-tests,402513,11,text/html
https://www.latimes.com/california/story/2024-10-14/lausd-black-student-achievement-program-conservative-legal-challenge,444081,5,text/html
https://www.latimes.com/california/story/2023-11-13/enrollment-international-students-rebounds-california-stays-no-1,397612,6,text/html
https://www.latimes.com/california/story/2024-11-17/california-international-students-open-doors-report,416608,4,text/html
https://www.latimes.com/california/story/2024-12-09/la-me-international-students-trump,429217,7,text/html
https://www.latimes.com/people/grace-xue,298383,5,text/html
https://www.latimes.com/world-nation/story/2024-09-25/chinas-youth-unemployment,397286,3,text/html
https://www.latimes.com/california/story/2024-11-27/ucla-bucks-diversity-decline-at-elite-colleges-after-affirmative-action-ban,427442,3,text/html
https://www.latimes.com/world-nation/story/2024-10-24/bargain-chinese-consumers-are-cutting-their-spending-and-hurting-the-economy,437967,9,text/html
https://www.latimes.com/politics/story/2021-09-16/why-trump-china-initiative-unraveling,405524,7,text/html
https://www.latimes.com/world-nation/story/2023-06-18/us-china-remain-at-odds-on-numerous-issues-as-blinken-finishes-first-day-of-meetings-in-beijing,403759,8,text/html
https://www.latimes.com/world-nation/story/2024-10-31/us-presidential-election-trump-harris-china-views,420549,4,text/html
https://www.latimes.com/california/story/2020-06-07/trump-move-to-bar-entry-of-some-chinese-graduate-students-stirs-campus-anxiety-anger,398985,5,text/html
https://www.latimes.com/california/story/2024-12-02/why-california-schools-are-struggling-to-enforce-cellphone-ban,436447,7,text/html
https://www.latimes.com/california/story/2025-01-09/all-l-a-unified-schools-to-be-closed-friday,419120,3,text/html
https://www.latimes.com/world-nation/story/2021-06-12/california-early-earthquake-warning-system-versus-japan-mexico,460282,11,text/html
https://www.latimes.com/subscriptions/newsletters.html?utm_source=email&utm_medium=EM&utm_campaign=PNL21&utm_content=unshaken,38657,0,text/html
https://www.latimes.com/lifestyle/story/2021-06-12/pet-care-before-during-after-earthquakes,409425,4,text/html
https://www.latimes.com/california/story/2021-06-12/how-to-talk-to-kids-about-earthquakes,410156,5,text/html
https://www.latimes.com/california/story/2021-06-11/earthquake-major-risks-to-california,481768,16,text/html
https://www.latimes.com/local/lanow/la-me-ln-earthquake-drop-cover-hold-on-20161020-snap-htmlstory.html,362944,5,text/html
https://www.latimes.com/food/story/2021-06-12/la-chefs-share-earthquake-kit-food-wish-lists,401413,5,text/html
https://www.latimes.com/california/story/2021-06-12/earthquake-apps-grab-early-warnings-tips-phone,413156,7,text/html
https://www.latimes.com/food/story/2021-06-12/your-earthquake-kit-isnt-complete-without-these-foods-and-supplies,402976,5,text/html
https://www.latimes.com/california/story/2021-06-12/what-to-do-during-immediately-after-earthquake,405292,3,text/html
https://www.latimes.com/environment/story/2021-02-10/earthquakes-climate-change-threaten-california-dams,415049,7,text/html
https://www.latimes.com/archives/la-xpm-2010-mar-20-la-me-puente-hills-fault20-2010mar20-story.html,384482,2,text/html
https://www.latimes.com/local/lanow/la-me-ln-lucy-jones-livetweets-san-andreas-premiere-20150526-htmlstory.html,334540,1,text/html
https://www.latimes.com/local/lanow/la-me-northridge-earthquake-california-20190117-story.html,488700,8,text/html
https://www.latimes.com/science/story/2021-04-09/heres-what-to-do-with-your-covid-19-vaccination-card-including-if-you-lose-it,387672,13,text/html
https://www.latimes.com/business/lazarus/la-fi-lazarus-earthquake-insurance-20190709-story.html,402448,9,text/html
https://www.latimes.com/california/story/2021-06-12/southern-california-earthquakes-shaking-damage-aftershocks,412565,5,text/html
https://www.latimes.com/california/story/2021-06-11/magnitude-4-6-earthquake-strikes-near-niland-calif,373303,3,text/html
https://www.latimes.com/california/story/2021-10-28/california-homeowners-can-get-cash-for-seismic-retrofits-heres-how,398941,2,text/html
https://www.latimes.com/california/story/2022-01-16/tsunami-print-story,424270,5,text/html
https://www.latimes.com/food/dailydish/la-dd-earthquake-country-wine-20140825-story.html,365243,2,text/html
https://www.latimes.com/california/story/2021-06-12/earthquake-science-definitions-causes-effects,426322,1,text/html
https://www.latimes.com/california/story/2023-03-27/concrete-buildings-la-county,481194,27,text/html
https://www.latimes.com/california/story/2023-02-13/7-urgent-warnings-for-california-from-turkey-earthquake,412337,16,text/html
https://www.latimes.com/opinion/story/2023-02-15/earthquake-turkey-syria-san-andreas-building-code-functional-recovery,410493,4,text/html
https://www.latimes.com/california/story/2023-03-07/deadly-long-beach-earthquake-1933-propelled-quake-safety,411688,2,text/html
https://www.latimes.com/california/story/2023-04-30/major-california-earthquake-cost,447980,11,text/html
https://www.latimes.com/california/story/2023-06-09/could-drying-salton-sea-explain-why-l-a-hasnt-had-big-san-andreas-earthquake,472235,11,text/html
https://www.latimes.com/california/story/2021-06-12/home-earthquake-retrofitting-foundations-chimneys-gas,388620,1,text/html
https://www.latimes.com/projects/does-my-building-need-earthquake-retrofit-los-angeles-map/,57209,10,text/html
https://www.latimes.com/food/story/2021-06-12/utilities-shut-off-emergency-canned-food-dishes,385249,7,text/html
https://www.latimes.com/california/story/2021-06-24/watch-live-how-to-survive-california-earthquake-with-lucy-jones-and-more-experts,434445,2,text/html
https://www.latimes.com/lifestyle/story/2024-04-16/why-you-dont-feel-earthquakes-when-others-do,410968,3,text/html
https://www.latimes.com/local/california/la-me-quake-home-explainer-20150213-story.html,391254,1,text/html
https://www.latimes.com/local/la-me-quake-chimney-20140909-story.html,389827,1,text/html
https://www.latimes.com/opinion/story/2020-05-03/big-ones-pandemic-coronavirus,392023,5,text/html
https://www.latimes.com/socal/daily-pilot/news/story/2021-07-08/california-geological-survey-releases-new-tsunami-hazard-maps-for-orange-county,241585,6,text/html
https://www.latimes.com/california/story/2024-12-23/at-least-one-dead-as-california-reels-from-crushing-waves,420855,5,text/html
https://www.latimes.com/california/story/2024-12-05/la-me-tsunami-threat-warning-issued-then-canceled,407021,3,text/html
https://www.latimes.com/world-nation/story/2021-07-29/tsunami-watch-issued-for-hawaii-after-magnitude-8-2-quake-outside-alaska,380725,1,text/html
https://www.latimes.com/opinion/story/2025-01-31/los-angeles-fire-usc-volunteer,412812,1,text/html
https://www.latimes.com/california/story/2023-04-03/hidden-flaw-in-california-homes-can-cause-earthquake-damage,465451,10,text/html
https://www.latimes.com/california/story/2022-12-21/california-earthquake-aftermath-damage,434983,10,text/html
https://www.latimes.com/california/story/2022-12-20/more-than-3-million-in-northern-california-got-early-earthquake-warning,408201,6,text/html
https://www.latimes.com/california/story/2022-10-20/l-a-hits-1-billion-earthquake-milestone-8-000-buildings-retrofitted,449566,15,text/html
https://www.latimes.com/california/story/2022-12-23/how-to-protect-your-home-from-earthquake-damage,414830,5,text/html
https://www.latimes.com/visuals/graphics/la-g-retrofiitting-wood-frame-soft-story-buildings-20151005-htmlstory.html,314465,2,text/html
https://www.latimes.com/opinion/story/2025-01-22/los-angeles-karen-bass-board-of-supervisors-south-l-a,408073,2,text/html
https://www.latimes.com/california/story/2025-02-21/lafds-failure-to-pre-deploy-before-palisades-fire-a-times-investigation,409502,1,text/html
https://www.latimes.com/california/story/2025-01-14/mayor-karen-bass-was-at-embassy-cocktail-party-as-palisades-fire-exploded,402127,2,text/html
https://www.latimes.com/world-nation/story/2025-02-03/what-is-usaid-trump-musk,396780,2,text/html
"https://www.latimes.com/california/story/2025-02-08/critics-assail-decision-to-pay-recovery-czar-500-000-over-90-days#:~:text=Faced%20with%20fierce%20criticism%20over,Soboroff%20would%20receive%20no%20compensation.",426808,3,text/html
https://www.latimes.com/world-nation/story/2025-02-21/senate-republicans-approve-budget-framework-pushing-past-democratic-objections-after-all-night-vote,401291,1,text/html
https://www.latimes.com/california/story/2024-09-30/newsom-tech-california,445513,15,text/html
https://www.latimes.com/entertainment-arts/business/story/2024-09-29/gov-gavin-newsom-vetoes-ai-safety-bill-scott-wiener-sb1047,415930,4,text/html
https://www.latimes.com/politics/story/2024-12-22/newsom-red-california-democrat-president-2028,413776,22,text/html
https://www.latimes.com/sports/story/2024-07-03/gavin-newsom-podcast-marshawn-lynch,407841,14,text/html
https://www.latimes.com/california/story/2024-05-09/california-gavin-newsom-memoir-book-autobiography-national-attention,411952,9,text/html
https://www.latimes.com/california/story/2024-11-13/person-dresses-in-bear-costume-attacks-car-in-elaborate-insurance-fraud-scheme,401198,2,text/html
https://www.latimes.com/california/story/2024-01-31/california-lawmakers-unveil-more-than-a-dozen-reparations-bills,410900,7,text/html
https://www.latimes.com/california/story/2024-11-17/nevada-banned-slavery-involuntary-servitude-why-didnt-california-prop-6,428027,11,text/html
https://www.latimes.com/california/story/2024-11-01/proposition-6-supporters-ask-voters-to-ban-slavery-in-california-prisons,432163,6,text/html
https://www.latimes.com/california/story/2024-12-02/california-lawmakers-launch-special-session-to-thwart-trump-again,399682,7,text/html
https://www.latimes.com/california/story/2020-09-30/california-task-force-reparations-slavery-gavin-newsom-shirley-weber,411243,5,text/html
https://www.latimes.com/homeless-housing/story/2023-08-01/developer-akhilesh-jha-california-housing-apartments,456100,10,text/html
https://www.latimes.com/projects/la-pol-ca-housing-supply/,350604,0,text/html
https://www.latimes.com/california/story/2024-11-20/fresno-has-a-homeless-problem-so-why-are-its-leaders-rejecting-state-funded-housing,432675,5,text/html
https://www.latimes.com/california/story/2024-12-10/l-a-city-council-votes-to-boost-housing-development-while-leaving-out-single-family-home-zones,392798,3,text/html
https://www.latimes.com/california/story/2022-12-16/bass-executive-order-on-housing,413990,6,text/html
https://www.latimes.com/california/live/pacific-palisades-fire-updates-los-angeles#p=dangerous-winds-prompt-southern-california-edison-to-shut-off-power-to-thousands-of-customers-heres-where,1350674,24,text/html
https://www.latimes.com/california/live/2025-01-13/fire-los-angeles-california-eaton-palisades-updates,897573,19,text/html
https://www.latimes.com/archives/la-xpm-2010-apr-21-la-fi-soboroff-20100421-story.html,386500,1,text/html
https://www.latimes.com/politics/story/2024-08-16/robert-garcia-joe-biden-kamala-harris-long-beach-congress,444852,2,text/html
https://www.latimes.com/world-nation/story/2025-02-18/white-house-says-elon-musk-is-trumps-advisor-and-not-the-doge-administrator,383764,0,text/html
https://www.latimes.com/business/story/2025-01-15/column-the-gop-attack-on-the-safety-net-and-middle-class-programs-begins-to-take-shape,424475,7,text/html
https://www.latimes.com/california/story/2024-11-12/ca-22-election-results-david-valadao,403080,6,text/html
